Tanggal,SUM of IHSG
Sat Mar 27 2021 00:00:00 GMT+0700 (Western Indonesia Time),6195.56
Sun Mar 28 2021 00:00:00 GMT+0700 (Western Indonesia Time),6195.56
Mon Mar 29 2021 00:00:00 GMT+0700 (Western Indonesia Time),6166.82
Tue Mar 30 2021 00:00:00 GMT+0700 (Western Indonesia Time),6071.44
Wed Mar 31 2021 00:00:00 GMT+0700 (Western Indonesia Time),5985.52
Thu Apr 01 2021 00:00:00 GMT+0700 (Western Indonesia Time),6011.46
Fri Apr 02 2021 00:00:00 GMT+0700 (Western Indonesia Time),6011.46
Sat Apr 03 2021 00:00:00 GMT+0700 (Western Indonesia Time),6011.46
Sun Apr 04 2021 00:00:00 GMT+0700 (Western Indonesia Time),6011.46
Mon Apr 05 2021 00:00:00 GMT+0700 (Western Indonesia Time),5970.29
Tue Apr 06 2021 00:00:00 GMT+0700 (Western Indonesia Time),6002.77
Wed Apr 07 2021 00:00:00 GMT+0700 (Western Indonesia Time),6036.62
Thu Apr 08 2021 00:00:00 GMT+0700 (Western Indonesia Time),6071.72
Fri Apr 09 2021 00:00:00 GMT+0700 (Western Indonesia Time),6070.21
Sat Apr 10 2021 00:00:00 GMT+0700 (Western Indonesia Time),6070.21
Sun Apr 11 2021 00:00:00 GMT+0700 (Western Indonesia Time),6070.21
Mon Apr 12 2021 00:00:00 GMT+0700 (Western Indonesia Time),5948.57
Tue Apr 13 2021 00:00:00 GMT+0700 (Western Indonesia Time),5927.44
Wed Apr 14 2021 00:00:00 GMT+0700 (Western Indonesia Time),6050.28
Thu Apr 15 2021 00:00:00 GMT+0700 (Western Indonesia Time),6079.5
Fri Apr 16 2021 00:00:00 GMT+0700 (Western Indonesia Time),6086.26
Sat Apr 17 2021 00:00:00 GMT+0700 (Western Indonesia Time),6086.26
Sun Apr 18 2021 00:00:00 GMT+0700 (Western Indonesia Time),6086.26
Mon Apr 19 2021 00:00:00 GMT+0700 (Western Indonesia Time),6052.54
Tue Apr 20 2021 00:00:00 GMT+0700 (Western Indonesia Time),6038.32
Wed Apr 21 2021 00:00:00 GMT+0700 (Western Indonesia Time),5993.24
Thu Apr 22 2021 00:00:00 GMT+0700 (Western Indonesia Time),5994.18
Fri Apr 23 2021 00:00:00 GMT+0700 (Western Indonesia Time),6016.86
Sat Apr 24 2021 00:00:00 GMT+0700 (Western Indonesia Time),6016.86
Sun Apr 25 2021 00:00:00 GMT+0700 (Western Indonesia Time),6016.86
Mon Apr 26 2021 00:00:00 GMT+0700 (Western Indonesia Time),5964.82
Tue Apr 27 2021 00:00:00 GMT+0700 (Western Indonesia Time),5959.62
Wed Apr 28 2021 00:00:00 GMT+0700 (Western Indonesia Time),5974.48
Thu Apr 29 2021 00:00:00 GMT+0700 (Western Indonesia Time),6012.96
Fri Apr 30 2021 00:00:00 GMT+0700 (Western Indonesia Time),5995.62
Sat May 01 2021 00:00:00 GMT+0700 (Western Indonesia Time),5995.62
Sun May 02 2021 00:00:00 GMT+0700 (Western Indonesia Time),5995.62
Mon May 03 2021 00:00:00 GMT+0700 (Western Indonesia Time),5952.6
Tue May 04 2021 00:00:00 GMT+0700 (Western Indonesia Time),5963.82
Wed May 05 2021 00:00:00 GMT+0700 (Western Indonesia Time),5975.91
Thu May 06 2021 00:00:00 GMT+0700 (Western Indonesia Time),5970.24
Fri May 07 2021 00:00:00 GMT+0700 (Western Indonesia Time),5928.31
Sat May 08 2021 00:00:00 GMT+0700 (Western Indonesia Time),5928.31
Sun May 09 2021 00:00:00 GMT+0700 (Western Indonesia Time),5928.31
Mon May 10 2021 00:00:00 GMT+0700 (Western Indonesia Time),5975.79
Tue May 11 2021 00:00:00 GMT+0700 (Western Indonesia Time),5938.35
Wed May 12 2021 00:00:00 GMT+0700 (Western Indonesia Time),5938.35
Thu May 13 2021 00:00:00 GMT+0700 (Western Indonesia Time),5938.35
Fri May 14 2021 00:00:00 GMT+0700 (Western Indonesia Time),5938.35
Sat May 15 2021 00:00:00 GMT+0700 (Western Indonesia Time),5938.35
Sun May 16 2021 00:00:00 GMT+0700 (Western Indonesia Time),5938.35
Mon May 17 2021 00:00:00 GMT+0700 (Western Indonesia Time),5833.86
Tue May 18 2021 00:00:00 GMT+0700 (Western Indonesia Time),5834.39
Wed May 19 2021 00:00:00 GMT+0700 (Western Indonesia Time),5760.58
Thu May 20 2021 00:00:00 GMT+0700 (Western Indonesia Time),5797.6
Fri May 21 2021 00:00:00 GMT+0700 (Western Indonesia Time),5773.12
Sat May 22 2021 00:00:00 GMT+0700 (Western Indonesia Time),5773.12
Sun May 23 2021 00:00:00 GMT+0700 (Western Indonesia Time),5773.12
Mon May 24 2021 00:00:00 GMT+0700 (Western Indonesia Time),5763.63
Tue May 25 2021 00:00:00 GMT+0700 (Western Indonesia Time),5815.84
Wed May 26 2021 00:00:00 GMT+0700 (Western Indonesia Time),5815.84
Thu May 27 2021 00:00:00 GMT+0700 (Western Indonesia Time),5841.83
Fri May 28 2021 00:00:00 GMT+0700 (Western Indonesia Time),5848.62
Sat May 29 2021 00:00:00 GMT+0700 (Western Indonesia Time),5848.62
Sun May 30 2021 00:00:00 GMT+0700 (Western Indonesia Time),5848.62
Mon May 31 2021 00:00:00 GMT+0700 (Western Indonesia Time),5947.46
Tue Jun 01 2021 00:00:00 GMT+0700 (Western Indonesia Time),5947.46
Wed Jun 02 2021 00:00:00 GMT+0700 (Western Indonesia Time),6031.58
Thu Jun 03 2021 00:00:00 GMT+0700 (Western Indonesia Time),6091.51
Fri Jun 04 2021 00:00:00 GMT+0700 (Western Indonesia Time),6065.17
Sat Jun 05 2021 00:00:00 GMT+0700 (Western Indonesia Time),6065.17
Sun Jun 06 2021 00:00:00 GMT+0700 (Western Indonesia Time),6065.17
Mon Jun 07 2021 00:00:00 GMT+0700 (Western Indonesia Time),6069.94
Tue Jun 08 2021 00:00:00 GMT+0700 (Western Indonesia Time),5999.37
Wed Jun 09 2021 00:00:00 GMT+0700 (Western Indonesia Time),6047.48
Thu Jun 10 2021 00:00:00 GMT+0700 (Western Indonesia Time),6107.54
Fri Jun 11 2021 00:00:00 GMT+0700 (Western Indonesia Time),6095.5
Sat Jun 12 2021 00:00:00 GMT+0700 (Western Indonesia Time),6095.5
Sun Jun 13 2021 00:00:00 GMT+0700 (Western Indonesia Time),6095.5
Mon Jun 14 2021 00:00:00 GMT+0700 (Western Indonesia Time),6080.38
Tue Jun 15 2021 00:00:00 GMT+0700 (Western Indonesia Time),6089.04
Wed Jun 16 2021 00:00:00 GMT+0700 (Western Indonesia Time),6078.57
Thu Jun 17 2021 00:00:00 GMT+0700 (Western Indonesia Time),6068.45
Fri Jun 18 2021 00:00:00 GMT+0700 (Western Indonesia Time),6007.12
Sat Jun 19 2021 00:00:00 GMT+0700 (Western Indonesia Time),6007.12
Sun Jun 20 2021 00:00:00 GMT+0700 (Western Indonesia Time),6007.12
Mon Jun 21 2021 00:00:00 GMT+0700 (Western Indonesia Time),5996.25
Tue Jun 22 2021 00:00:00 GMT+0700 (Western Indonesia Time),6087.84
Wed Jun 23 2021 00:00:00 GMT+0700 (Western Indonesia Time),6034.54
Thu Jun 24 2021 00:00:00 GMT+0700 (Western Indonesia Time),6012.06
Fri Jun 25 2021 00:00:00 GMT+0700 (Western Indonesia Time),6022.4
Sat Jun 26 2021 00:00:00 GMT+0700 (Western Indonesia Time),6022.4
Sun Jun 27 2021 00:00:00 GMT+0700 (Western Indonesia Time),6022.4
Mon Jun 28 2021 00:00:00 GMT+0700 (Western Indonesia Time),5939.47
Tue Jun 29 2021 00:00:00 GMT+0700 (Western Indonesia Time),5949.05
Wed Jun 30 2021 00:00:00 GMT+0700 (Western Indonesia Time),5985.49
Thu Jul 01 2021 00:00:00 GMT+0700 (Western Indonesia Time),6005.96
Fri Jul 02 2021 00:00:00 GMT+0700 (Western Indonesia Time),6023.01
Sat Jul 03 2021 00:00:00 GMT+0700 (Western Indonesia Time),6023.01
Sun Jul 04 2021 00:00:00 GMT+0700 (Western Indonesia Time),6023.01
Mon Jul 05 2021 00:00:00 GMT+0700 (Western Indonesia Time),6005.61
Tue Jul 06 2021 00:00:00 GMT+0700 (Western Indonesia Time),6047.11
Wed Jul 07 2021 00:00:00 GMT+0700 (Western Indonesia Time),6044.04
Thu Jul 08 2021 00:00:00 GMT+0700 (Western Indonesia Time),6039.9
Fri Jul 09 2021 00:00:00 GMT+0700 (Western Indonesia Time),6039.84
Sat Jul 10 2021 00:00:00 GMT+0700 (Western Indonesia Time),6039.84
Sun Jul 11 2021 00:00:00 GMT+0700 (Western Indonesia Time),6039.84
Mon Jul 12 2021 00:00:00 GMT+0700 (Western Indonesia Time),6078.57
Tue Jul 13 2021 00:00:00 GMT+0700 (Western Indonesia Time),6012.03
Wed Jul 14 2021 00:00:00 GMT+0700 (Western Indonesia Time),5979.22
Thu Jul 15 2021 00:00:00 GMT+0700 (Western Indonesia Time),6046.75
Fri Jul 16 2021 00:00:00 GMT+0700 (Western Indonesia Time),6072.51
Sat Jul 17 2021 00:00:00 GMT+0700 (Western Indonesia Time),6072.51
Sun Jul 18 2021 00:00:00 GMT+0700 (Western Indonesia Time),6072.51
Mon Jul 19 2021 00:00:00 GMT+0700 (Western Indonesia Time),6017.39
Tue Jul 20 2021 00:00:00 GMT+0700 (Western Indonesia Time),6017.39
Wed Jul 21 2021 00:00:00 GMT+0700 (Western Indonesia Time),6029.98
Thu Jul 22 2021 00:00:00 GMT+0700 (Western Indonesia Time),6137.55
Fri Jul 23 2021 00:00:00 GMT+0700 (Western Indonesia Time),6101.69
Sat Jul 24 2021 00:00:00 GMT+0700 (Western Indonesia Time),6101.69
Sun Jul 25 2021 00:00:00 GMT+0700 (Western Indonesia Time),6101.69
Mon Jul 26 2021 00:00:00 GMT+0700 (Western Indonesia Time),6106.39
Tue Jul 27 2021 00:00:00 GMT+0700 (Western Indonesia Time),6097.05
Wed Jul 28 2021 00:00:00 GMT+0700 (Western Indonesia Time),6088.52
Thu Jul 29 2021 00:00:00 GMT+0700 (Western Indonesia Time),6120.73
Fri Jul 30 2021 00:00:00 GMT+0700 (Western Indonesia Time),6070.04
Sat Jul 31 2021 00:00:00 GMT+0700 (Western Indonesia Time),6070.04
Sun Aug 01 2021 00:00:00 GMT+0700 (Western Indonesia Time),6070.04
Mon Aug 02 2021 00:00:00 GMT+0700 (Western Indonesia Time),6096.54
Tue Aug 03 2021 00:00:00 GMT+0700 (Western Indonesia Time),6130.57
Wed Aug 04 2021 00:00:00 GMT+0700 (Western Indonesia Time),6159.03
Thu Aug 05 2021 00:00:00 GMT+0700 (Western Indonesia Time),6205.42
Fri Aug 06 2021 00:00:00 GMT+0700 (Western Indonesia Time),6203.43
Sat Aug 07 2021 00:00:00 GMT+0700 (Western Indonesia Time),6203.43
Sun Aug 08 2021 00:00:00 GMT+0700 (Western Indonesia Time),6203.43
Mon Aug 09 2021 00:00:00 GMT+0700 (Western Indonesia Time),6127.46
Tue Aug 10 2021 00:00:00 GMT+0700 (Western Indonesia Time),6088.41
Wed Aug 11 2021 00:00:00 GMT+0700 (Western Indonesia Time),6088.41
Thu Aug 12 2021 00:00:00 GMT+0700 (Western Indonesia Time),6139.65
Fri Aug 13 2021 00:00:00 GMT+0700 (Western Indonesia Time),6139.49
Sat Aug 14 2021 00:00:00 GMT+0700 (Western Indonesia Time),6139.49
Sun Aug 15 2021 00:00:00 GMT+0700 (Western Indonesia Time),6139.49
Mon Aug 16 2021 00:00:00 GMT+0700 (Western Indonesia Time),6087.91
Tue Aug 17 2021 00:00:00 GMT+0700 (Western Indonesia Time),6087.91
Wed Aug 18 2021 00:00:00 GMT+0700 (Western Indonesia Time),6118.15
Thu Aug 19 2021 00:00:00 GMT+0700 (Western Indonesia Time),5992.32
Fri Aug 20 2021 00:00:00 GMT+0700 (Western Indonesia Time),6030.77
Sat Aug 21 2021 00:00:00 GMT+0700 (Western Indonesia Time),6030.77
Sun Aug 22 2021 00:00:00 GMT+0700 (Western Indonesia Time),6030.77
Mon Aug 23 2021 00:00:00 GMT+0700 (Western Indonesia Time),6109.83
Tue Aug 24 2021 00:00:00 GMT+0700 (Western Indonesia Time),6089.5
Wed Aug 25 2021 00:00:00 GMT+0700 (Western Indonesia Time),6113.24
Thu Aug 26 2021 00:00:00 GMT+0700 (Western Indonesia Time),6058.08
Fri Aug 27 2021 00:00:00 GMT+0700 (Western Indonesia Time),6041.37
Sat Aug 28 2021 00:00:00 GMT+0700 (Western Indonesia Time),6041.37
Sun Aug 29 2021 00:00:00 GMT+0700 (Western Indonesia Time),6041.37
Mon Aug 30 2021 00:00:00 GMT+0700 (Western Indonesia Time),6144.9
Tue Aug 31 2021 00:00:00 GMT+0700 (Western Indonesia Time),6150.3
Wed Sep 01 2021 00:00:00 GMT+0700 (Western Indonesia Time),6090.93
Thu Sep 02 2021 00:00:00 GMT+0700 (Western Indonesia Time),6078.23
Fri Sep 03 2021 00:00:00 GMT+0700 (Western Indonesia Time),6126.92
Sat Sep 04 2021 00:00:00 GMT+0700 (Western Indonesia Time),6126.92
Sun Sep 05 2021 00:00:00 GMT+0700 (Western Indonesia Time),6126.92
Mon Sep 06 2021 00:00:00 GMT+0700 (Western Indonesia Time),6126.94
Tue Sep 07 2021 00:00:00 GMT+0700 (Western Indonesia Time),6112.4
Wed Sep 08 2021 00:00:00 GMT+0700 (Western Indonesia Time),6026.02
Thu Sep 09 2021 00:00:00 GMT+0700 (Western Indonesia Time),6068.22
Fri Sep 10 2021 00:00:00 GMT+0700 (Western Indonesia Time),6094.87
Sat Sep 11 2021 00:00:00 GMT+0700 (Western Indonesia Time),6094.87
Sun Sep 12 2021 00:00:00 GMT+0700 (Western Indonesia Time),6094.87
Mon Sep 13 2021 00:00:00 GMT+0700 (Western Indonesia Time),6088.16
Tue Sep 14 2021 00:00:00 GMT+0700 (Western Indonesia Time),6129.1
Wed Sep 15 2021 00:00:00 GMT+0700 (Western Indonesia Time),6110.23
Thu Sep 16 2021 00:00:00 GMT+0700 (Western Indonesia Time),6109.94
Fri Sep 17 2021 00:00:00 GMT+0700 (Western Indonesia Time),6133.25
Sat Sep 18 2021 00:00:00 GMT+0700 (Western Indonesia Time),6133.25
Sun Sep 19 2021 00:00:00 GMT+0700 (Western Indonesia Time),6133.25
Mon Sep 20 2021 00:00:00 GMT+0700 (Western Indonesia Time),6076.31
Tue Sep 21 2021 00:00:00 GMT+0700 (Western Indonesia Time),6060.76
Wed Sep 22 2021 00:00:00 GMT+0700 (Western Indonesia Time),6108.27
Thu Sep 23 2021 00:00:00 GMT+0700 (Western Indonesia Time),6142.71
Fri Sep 24 2021 00:00:00 GMT+0700 (Western Indonesia Time),6144.81
Sat Sep 25 2021 00:00:00 GMT+0700 (Western Indonesia Time),6144.81
Sun Sep 26 2021 00:00:00 GMT+0700 (Western Indonesia Time),6144.81
Mon Sep 27 2021 00:00:00 GMT+0700 (Western Indonesia Time),6122.49
Tue Sep 28 2021 00:00:00 GMT+0700 (Western Indonesia Time),6113.11
Wed Sep 29 2021 00:00:00 GMT+0700 (Western Indonesia Time),6162.55
Thu Sep 30 2021 00:00:00 GMT+0700 (Western Indonesia Time),6286.94
Fri Oct 01 2021 00:00:00 GMT+0700 (Western Indonesia Time),6228.85
Sat Oct 02 2021 00:00:00 GMT+0700 (Western Indonesia Time),6228.85
Sun Oct 03 2021 00:00:00 GMT+0700 (Western Indonesia Time),6228.85
Mon Oct 04 2021 00:00:00 GMT+0700 (Western Indonesia Time),6342.69
Tue Oct 05 2021 00:00:00 GMT+0700 (Western Indonesia Time),6288.05
Wed Oct 06 2021 00:00:00 GMT+0700 (Western Indonesia Time),6417.32
Thu Oct 07 2021 00:00:00 GMT+0700 (Western Indonesia Time),6416.4
Fri Oct 08 2021 00:00:00 GMT+0700 (Western Indonesia Time),6481.77
Sat Oct 09 2021 00:00:00 GMT+0700 (Western Indonesia Time),6481.77
Sun Oct 10 2021 00:00:00 GMT+0700 (Western Indonesia Time),6481.77
Mon Oct 11 2021 00:00:00 GMT+0700 (Western Indonesia Time),6459.7
Tue Oct 12 2021 00:00:00 GMT+0700 (Western Indonesia Time),6486.27
Wed Oct 13 2021 00:00:00 GMT+0700 (Western Indonesia Time),6536.9
Thu Oct 14 2021 00:00:00 GMT+0700 (Western Indonesia Time),6626.11
Fri Oct 15 2021 00:00:00 GMT+0700 (Western Indonesia Time),6633.34
Sat Oct 16 2021 00:00:00 GMT+0700 (Western Indonesia Time),6633.34
Sun Oct 17 2021 00:00:00 GMT+0700 (Western Indonesia Time),6633.34
Mon Oct 18 2021 00:00:00 GMT+0700 (Western Indonesia Time),6658.77
Tue Oct 19 2021 00:00:00 GMT+0700 (Western Indonesia Time),6656
Wed Oct 20 2021 00:00:00 GMT+0700 (Western Indonesia Time),6656
Thu Oct 21 2021 00:00:00 GMT+0700 (Western Indonesia Time),6632.97
Fri Oct 22 2021 00:00:00 GMT+0700 (Western Indonesia Time),6643.74
Sat Oct 23 2021 00:00:00 GMT+0700 (Western Indonesia Time),6643.74
Sun Oct 24 2021 00:00:00 GMT+0700 (Western Indonesia Time),6643.74
Mon Oct 25 2021 00:00:00 GMT+0700 (Western Indonesia Time),6625.7
Tue Oct 26 2021 00:00:00 GMT+0700 (Western Indonesia Time),6656.94
Wed Oct 27 2021 00:00:00 GMT+0700 (Western Indonesia Time),6602.21
Thu Oct 28 2021 00:00:00 GMT+0700 (Western Indonesia Time),6524.08
Fri Oct 29 2021 00:00:00 GMT+0700 (Western Indonesia Time),6591.35
Sat Oct 30 2021 00:00:00 GMT+0700 (Western Indonesia Time),6591.35
Sun Oct 31 2021 00:00:00 GMT+0700 (Western Indonesia Time),6591.35
Mon Nov 01 2021 00:00:00 GMT+0700 (Western Indonesia Time),6552.89
Tue Nov 02 2021 00:00:00 GMT+0700 (Western Indonesia Time),6493.27
Wed Nov 03 2021 00:00:00 GMT+0700 (Western Indonesia Time),6552.13
Thu Nov 04 2021 00:00:00 GMT+0700 (Western Indonesia Time),6586.44
Fri Nov 05 2021 00:00:00 GMT+0700 (Western Indonesia Time),6581.78
Sat Nov 06 2021 00:00:00 GMT+0700 (Western Indonesia Time),6581.78
Sun Nov 07 2021 00:00:00 GMT+0700 (Western Indonesia Time),6581.78
Mon Nov 08 2021 00:00:00 GMT+0700 (Western Indonesia Time),6632.3
Tue Nov 09 2021 00:00:00 GMT+0700 (Western Indonesia Time),6669.93
Wed Nov 10 2021 00:00:00 GMT+0700 (Western Indonesia Time),6683.15
Thu Nov 11 2021 00:00:00 GMT+0700 (Western Indonesia Time),6691.34
Fri Nov 12 2021 00:00:00 GMT+0700 (Western Indonesia Time),6651.05
Sat Nov 13 2021 00:00:00 GMT+0700 (Western Indonesia Time),6651.05
Sun Nov 14 2021 00:00:00 GMT+0700 (Western Indonesia Time),6651.05
Mon Nov 15 2021 00:00:00 GMT+0700 (Western Indonesia Time),6616.03
Tue Nov 16 2021 00:00:00 GMT+0700 (Western Indonesia Time),6651.21
Wed Nov 17 2021 00:00:00 GMT+0700 (Western Indonesia Time),6675.8
Thu Nov 18 2021 00:00:00 GMT+0700 (Western Indonesia Time),6636.47
Fri Nov 19 2021 00:00:00 GMT+0700 (Western Indonesia Time),6720.26
Sat Nov 20 2021 00:00:00 GMT+0700 (Western Indonesia Time),6720.26
Sun Nov 21 2021 00:00:00 GMT+0700 (Western Indonesia Time),6720.26
Mon Nov 22 2021 00:00:00 GMT+0700 (Western Indonesia Time),6723.39
Tue Nov 23 2021 00:00:00 GMT+0700 (Western Indonesia Time),6677.88
Wed Nov 24 2021 00:00:00 GMT+0700 (Western Indonesia Time),6683.28
Thu Nov 25 2021 00:00:00 GMT+0700 (Western Indonesia Time),6699.35
Fri Nov 26 2021 00:00:00 GMT+0700 (Western Indonesia Time),6561.55
Sat Nov 27 2021 00:00:00 GMT+0700 (Western Indonesia Time),6561.55
Sun Nov 28 2021 00:00:00 GMT+0700 (Western Indonesia Time),6561.55
Mon Nov 29 2021 00:00:00 GMT+0700 (Western Indonesia Time),6608.29
Tue Nov 30 2021 00:00:00 GMT+0700 (Western Indonesia Time),6533.93
Wed Dec 01 2021 00:00:00 GMT+0700 (Western Indonesia Time),6507.68
Thu Dec 02 2021 00:00:00 GMT+0700 (Western Indonesia Time),6583.82
Fri Dec 03 2021 00:00:00 GMT+0700 (Western Indonesia Time),6538.51
Sat Dec 04 2021 00:00:00 GMT+0700 (Western Indonesia Time),6538.51
Sun Dec 05 2021 00:00:00 GMT+0700 (Western Indonesia Time),6538.51
Mon Dec 06 2021 00:00:00 GMT+0700 (Western Indonesia Time),6547.12
Tue Dec 07 2021 00:00:00 GMT+0700 (Western Indonesia Time),6602.57
Wed Dec 08 2021 00:00:00 GMT+0700 (Western Indonesia Time),6603.8
Thu Dec 09 2021 00:00:00 GMT+0700 (Western Indonesia Time),6643.93
Fri Dec 10 2021 00:00:00 GMT+0700 (Western Indonesia Time),6652.92
Sat Dec 11 2021 00:00:00 GMT+0700 (Western Indonesia Time),6652.92
Sun Dec 12 2021 00:00:00 GMT+0700 (Western Indonesia Time),6652.92
Mon Dec 13 2021 00:00:00 GMT+0700 (Western Indonesia Time),6662.87
Tue Dec 14 2021 00:00:00 GMT+0700 (Western Indonesia Time),6615.64
Wed Dec 15 2021 00:00:00 GMT+0700 (Western Indonesia Time),6626.26
Thu Dec 16 2021 00:00:00 GMT+0700 (Western Indonesia Time),6594.8
Fri Dec 17 2021 00:00:00 GMT+0700 (Western Indonesia Time),6601.93
Sat Dec 18 2021 00:00:00 GMT+0700 (Western Indonesia Time),6601.93
Sun Dec 19 2021 00:00:00 GMT+0700 (Western Indonesia Time),6601.93
Mon Dec 20 2021 00:00:00 GMT+0700 (Western Indonesia Time),6547.11
Tue Dec 21 2021 00:00:00 GMT+0700 (Western Indonesia Time),6554.31
Wed Dec 22 2021 00:00:00 GMT+0700 (Western Indonesia Time),6529.59
Thu Dec 23 2021 00:00:00 GMT+0700 (Western Indonesia Time),6555.55
Fri Dec 24 2021 00:00:00 GMT+0700 (Western Indonesia Time),6562.9
Sat Dec 25 2021 00:00:00 GMT+0700 (Western Indonesia Time),6562.9
Sun Dec 26 2021 00:00:00 GMT+0700 (Western Indonesia Time),6562.9
Mon Dec 27 2021 00:00:00 GMT+0700 (Western Indonesia Time),6575.44
Tue Dec 28 2021 00:00:00 GMT+0700 (Western Indonesia Time),6598.34
Wed Dec 29 2021 00:00:00 GMT+0700 (Western Indonesia Time),6600.68
Thu Dec 30 2021 00:00:00 GMT+0700 (Western Indonesia Time),6581.48
Fri Dec 31 2021 00:00:00 GMT+0700 (Western Indonesia Time),6581.48
Sat Jan 01 2022 00:00:00 GMT+0700 (Western Indonesia Time),6581.48
Sun Jan 02 2022 00:00:00 GMT+0700 (Western Indonesia Time),6581.48
Mon Jan 03 2022 00:00:00 GMT+0700 (Western Indonesia Time),6665.31
Tue Jan 04 2022 00:00:00 GMT+0700 (Western Indonesia Time),6695.37
Wed Jan 05 2022 00:00:00 GMT+0700 (Western Indonesia Time),6662.3
Thu Jan 06 2022 00:00:00 GMT+0700 (Western Indonesia Time),6653.35
Fri Jan 07 2022 00:00:00 GMT+0700 (Western Indonesia Time),6701.32
Sat Jan 08 2022 00:00:00 GMT+0700 (Western Indonesia Time),6701.32
Sun Jan 09 2022 00:00:00 GMT+0700 (Western Indonesia Time),6701.32
Mon Jan 10 2022 00:00:00 GMT+0700 (Western Indonesia Time),6691.12
Tue Jan 11 2022 00:00:00 GMT+0700 (Western Indonesia Time),6647.97
Wed Jan 12 2022 00:00:00 GMT+0700 (Western Indonesia Time),6647.06
Thu Jan 13 2022 00:00:00 GMT+0700 (Western Indonesia Time),6658.36
Fri Jan 14 2022 00:00:00 GMT+0700 (Western Indonesia Time),6693.4
Sat Jan 15 2022 00:00:00 GMT+0700 (Western Indonesia Time),6693.4
Sun Jan 16 2022 00:00:00 GMT+0700 (Western Indonesia Time),6693.4
Mon Jan 17 2022 00:00:00 GMT+0700 (Western Indonesia Time),6645.05
Tue Jan 18 2022 00:00:00 GMT+0700 (Western Indonesia Time),6614.06
Wed Jan 19 2022 00:00:00 GMT+0700 (Western Indonesia Time),6591.98
Thu Jan 20 2022 00:00:00 GMT+0700 (Western Indonesia Time),6626.87
Fri Jan 21 2022 00:00:00 GMT+0700 (Western Indonesia Time),6726.37
Sat Jan 22 2022 00:00:00 GMT+0700 (Western Indonesia Time),6726.37
Sun Jan 23 2022 00:00:00 GMT+0700 (Western Indonesia Time),6726.37
Mon Jan 24 2022 00:00:00 GMT+0700 (Western Indonesia Time),6655.17
Tue Jan 25 2022 00:00:00 GMT+0700 (Western Indonesia Time),6568.17
Wed Jan 26 2022 00:00:00 GMT+0700 (Western Indonesia Time),6600.82
Thu Jan 27 2022 00:00:00 GMT+0700 (Western Indonesia Time),6611.16
Fri Jan 28 2022 00:00:00 GMT+0700 (Western Indonesia Time),6645.51
Sat Jan 29 2022 00:00:00 GMT+0700 (Western Indonesia Time),6645.51
Sun Jan 30 2022 00:00:00 GMT+0700 (Western Indonesia Time),6645.51
Mon Jan 31 2022 00:00:00 GMT+0700 (Western Indonesia Time),6631.15
Tue Feb 01 2022 00:00:00 GMT+0700 (Western Indonesia Time),6631.15
Wed Feb 02 2022 00:00:00 GMT+0700 (Western Indonesia Time),6707.65
Thu Feb 03 2022 00:00:00 GMT+0700 (Western Indonesia Time),6683.85
Fri Feb 04 2022 00:00:00 GMT+0700 (Western Indonesia Time),6731.39
Sat Feb 05 2022 00:00:00 GMT+0700 (Western Indonesia Time),6731.39
Sun Feb 06 2022 00:00:00 GMT+0700 (Western Indonesia Time),6731.39
Mon Feb 07 2022 00:00:00 GMT+0700 (Western Indonesia Time),6804.94
Tue Feb 08 2022 00:00:00 GMT+0700 (Western Indonesia Time),6789.52
Wed Feb 09 2022 00:00:00 GMT+0700 (Western Indonesia Time),6834.61
Thu Feb 10 2022 00:00:00 GMT+0700 (Western Indonesia Time),6823.64
